"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Ecrg4",7.93101679168792e-118,0.528140337291764,0.605,0.203,1.58620335833758e-114,"0","Ecrg4"
"Pcdha4",8.14036558027658e-118,0.988535281574105,0.877,0.537,1.62807311605532e-114,"0","Pcdha4"
"Col15a1",2.96807699775484e-117,1.1185653326725,0.807,0.417,5.93615399550968e-114,"0","Col15a1"
"Arrb1",2.64442752910429e-116,1.57761278611778,0.923,0.717,5.28885505820857e-113,"0","Arrb1"
"Ramp1",4.06462926275647e-116,1.56229360820556,0.889,0.786,8.12925852551294e-113,"0","Ramp1"
"Susd5",1.13180035383904e-115,1.62943986989526,0.822,0.648,2.26360070767808e-112,"0","Susd5"
"Dzip1",2.65452660176506e-115,1.38181926162752,0.909,0.77,5.30905320353012e-112,"0","Dzip1"
"Kif26b",3.45640197661151e-115,1.18896188159554,0.738,0.437,6.91280395322302e-112,"0","Kif26b"
"Meis2",4.58761979897958e-115,1.33940473944831,0.936,0.747,9.17523959795917e-112,"0","Meis2"
"Prr36",1.17349302949977e-114,1.67168542290522,0.805,0.543,2.34698605899953e-111,"0","Prr36"
"Sparcl1",2.00184625954334e-114,1.34360828871109,0.928,0.755,4.00369251908668e-111,"0","Sparcl1"
"Ablim3",9.45878447653139e-114,1.01854569689007,0.849,0.425,1.89175689530628e-110,"0","Ablim3"
"Fgd4",2.10074864398033e-113,1.02120061125953,0.919,0.642,4.20149728796066e-110,"0","Fgd4"
"Grm5",2.60136612689861e-113,1.38961065260204,0.925,0.678,5.20273225379722e-110,"0","Grm5"
"Grk3",3.19437675639495e-113,1.22408230570671,0.875,0.604,6.3887535127899e-110,"0","Grk3"
"Arhgef4",4.2674030806926e-113,1.52635946987782,0.865,0.583,8.53480616138521e-110,"0","Arhgef4"
"Adarb2",3.7463223923805e-112,1.39792356756049,0.876,0.626,7.492644784761e-109,"0","Adarb2"
"Sipa1l1",4.93759439440811e-112,1.45267634962386,0.891,0.628,9.87518878881622e-109,"0","Sipa1l1"
"Thrb",5.75039945246139e-112,1.67284274090735,0.775,0.42,1.15007989049228e-108,"0","Thrb"
"Npas1",9.23492752327096e-110,2.15885910492909,0.645,0.274,1.84698550465419e-106,"0","Npas1"
"Rgs10",1.42016668829367e-109,0.655024466885934,0.785,0.416,2.84033337658734e-106,"0","Rgs10"
"Nalf1",1.65502311877207e-109,1.28438933338763,0.91,0.681,3.31004623754413e-106,"0","Nalf1"
"Mafb",1.98343805319406e-109,1.92013222344628,0.771,0.491,3.96687610638813e-106,"0","Mafb"
"Slc24a4",4.33555154094063e-109,0.743845748448752,0.934,0.722,8.67110308188126e-106,"0","Slc24a4"
"Adcyap1r1",8.63048221975984e-109,1.4555134022831,0.872,0.62,1.72609644395197e-105,"0","Adcyap1r1"
"Clu",3.22087011765364e-108,1.56764894539784,0.895,0.686,6.44174023530729e-105,"0","Clu"
"Kcnh3",3.91426998493838e-108,0.279405401978982,0.913,0.575,7.82853996987676e-105,"0","Kcnh3"
"Pcdha3",4.02414848079019e-108,0.386739492647339,0.882,0.661,8.04829696158037e-105,"0","Pcdha3"
"Etv5",2.9721586325476e-107,1.81544191277796,0.832,0.635,5.9443172650952e-104,"0","Etv5"
"Adcy2",3.17039175863295e-107,0.620727166778324,0.934,0.773,6.34078351726591e-104,"0","Adcy2"
"Map3k9",3.72474191485646e-107,0.93515224110859,0.871,0.535,7.44948382971291e-104,"0","Map3k9"
"Samd12",4.39191380867746e-107,1.40261056974152,0.899,0.667,8.78382761735492e-104,"0","Samd12"
"Fanca",9.63671156551469e-107,0.547870074978781,0.549,0.345,1.92734231310294e-103,"0","Fanca"
"Grin3a",2.45217740121221e-106,1.81372075906738,0.794,0.634,4.90435480242442e-103,"0","Grin3a"
"Sox5",4.07333097805265e-106,1.53835918215832,0.742,0.415,8.1466619561053e-103,"0","Sox5"
"Farp1",9.45912958623325e-106,1.43232922233849,0.898,0.706,1.89182591724665e-102,"0","Farp1"
"Rbfox1",2.74222513709027e-105,1.11825468719944,0.897,0.669,5.48445027418055e-102,"0","Rbfox1"
"Npas4",3.84685472080256e-105,0.569731222423729,0.884,0.439,7.69370944160512e-102,"0","Npas4"
"Kcnn3",4.56161101341804e-105,1.17715942554973,0.783,0.413,9.12322202683609e-102,"0","Kcnn3"
"Ablim1",4.72644579125767e-105,0.302441414649965,0.918,0.601,9.45289158251535e-102,"0","Ablim1"
"Cpne8",4.87367285153759e-105,1.54361707346248,0.852,0.687,9.74734570307518e-102,"0","Cpne8"
"Arhgef25",4.97006098456562e-105,1.17436268842681,0.946,0.688,9.94012196913124e-102,"0","Arhgef25"
"Mn1",5.66525157559177e-105,1.43632420436112,0.815,0.518,1.13305031511835e-101,"0","Mn1"
"Adgrl1",6.82196868982158e-105,1.12413868583187,0.96,0.772,1.36439373796432e-101,"0","Adgrl1"
"Sox6",7.66379988279517e-105,0.995694476680274,0.921,0.817,1.53275997655903e-101,"0","Sox6"
"Pdp1",1.32247250398843e-104,0.641381707742847,0.943,0.689,2.64494500797686e-101,"0","Pdp1"
"Drc1",1.45352676140712e-104,0.601955314734737,0.86,0.572,2.90705352281423e-101,"0","Drc1"
"Kcnd2",2.39811295147165e-104,1.43155272842916,0.855,0.734,4.79622590294331e-101,"0","Kcnd2"
"Gucy2f",2.72693534191117e-104,2.09552089441069,0.639,0.462,5.45387068382234e-101,"0","Gucy2f"
"Itpr2",1.01605656414243e-103,0.879347655026193,0.945,0.74,2.03211312828485e-100,"0","Itpr2"
"Elfn2",1.04764442286247e-103,1.38453795291053,0.926,0.731,2.09528884572494e-100,"0","Elfn2"
"Lrrtm4",1.87664349729521e-103,1.31987331109652,0.875,0.711,3.75328699459042e-100,"0","Lrrtm4"
"Lrrn3",6.25296874761407e-102,1.75651143164295,0.827,0.529,1.25059374952281e-98,"0","Lrrn3"
"Gpcpd1",9.16489827074796e-102,1.09852940808326,0.965,0.808,1.83297965414959e-98,"0","Gpcpd1"
"Lrrtm3",5.19931824989038e-100,1.51846989849227,0.871,0.693,1.03986364997808e-96,"0","Lrrtm3"
"Pcdha5",8.487851480127e-100,0.776501684662593,0.887,0.558,1.6975702960254e-96,"0","Pcdha5"
"Sgsm1",4.9246147956883e-99,1.31417546887825,0.886,0.684,9.84922959137659e-96,"0","Sgsm1"
"Grm4",4.2245107514321e-98,0.872869726075054,0.89,0.57,8.4490215028642e-95,"0","Grm4"
"Gdpd2",1.20777536153522e-97,1.65311359544842,0.742,0.542,2.41555072307044e-94,"0","Gdpd2"
"Zdhhc23",1.59146507072623e-97,1.34333961610185,0.882,0.595,3.18293014145247e-94,"0","Zdhhc23"
"Gsg1l",3.34882140235358e-97,1.26392765239017,0.809,0.427,6.69764280470716e-94,"0","Gsg1l"
"Hcn3",3.35270241489613e-97,1.34585844310133,0.868,0.553,6.70540482979227e-94,"0","Hcn3"
"Nr4a1",6.34553444908401e-97,1.26850447661348,0.912,0.654,1.2691068898168e-93,"0","Nr4a1"
"Plxna3",6.60425744293108e-97,1.39371516296646,0.867,0.628,1.32085148858622e-93,"0","Plxna3"
"Dpp10",2.56228768755204e-96,1.50935601399782,0.846,0.647,5.12457537510408e-93,"0","Dpp10"
"Pcdhb5",4.19006489522832e-96,1.25821092514537,0.792,0.47,8.38012979045663e-93,"0","Pcdhb5"
"Atrnl1",4.49847690609104e-96,1.11880518727667,0.92,0.604,8.99695381218208e-93,"0","Atrnl1"
"Egfem1",1.1652234869838e-95,1.08034915276765,0.839,0.485,2.3304469739676e-92,"0","Egfem1"
"Timp3",1.42410685840867e-95,1.40033693596665,0.853,0.636,2.84821371681733e-92,"0","Timp3"
"Cacnb2",1.46484539912874e-95,0.933803299808429,0.887,0.653,2.92969079825749e-92,"0","Cacnb2"
"Klf12",1.63652603069899e-95,1.40893032425516,0.827,0.564,3.27305206139798e-92,"0","Klf12"
"Ctnnd2",1.72571663161737e-95,1.61254118949306,0.839,0.653,3.45143326323474e-92,"0","Ctnnd2"
"Car10",1.4077074874046e-94,1.23238535876301,0.949,0.774,2.81541497480921e-91,"0","Car10"
"Ccbe1",2.64241853699027e-94,1.29280625199062,0.727,0.464,5.28483707398054e-91,"0","Ccbe1"
"Lrrc7",1.52059967411964e-93,0.959402077307403,0.94,0.683,3.04119934823928e-90,"0","Lrrc7"
"Slitrk3",1.68424871591221e-93,1.47411302535436,0.887,0.668,3.36849743182443e-90,"0","Slitrk3"
"Nlgn2",2.95873228130688e-93,0.889228856167179,0.955,0.739,5.91746456261377e-90,"0","Nlgn2"
